time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-04T01:27:20.980Z,35.907,-117.6951667,4.42,0.94,ml,12,72,0.05465,0.11,ci,ci38478538,2020-05-04T01:30:59.994Z,"19km E of Little Lake, CA",earthquake,0.27,0.6,0.121,9,automatic,ci,ci
2020-05-04T01:19:37.733Z,56.956,-154.1814,11.3,1.6,ml,,,,0.6,ak,ak0205qqvzor,2020-05-04T05:00:46.941Z,"66km S of Larsen Bay, Alaska",earthquake,,1,,,reviewed,ak,ak
2020-05-04T01:11:19.730Z,35.914,-117.6983333,2.52,2.02,ml,22,47,0.05157,0.16,ci,ci38478530,2020-05-04T01:15:17.284Z,"19km E of Little Lake, CA",earthquake,0.21,0.32,0.12,25,automatic,ci,ci
2020-05-04T01:10:26.260Z,33.6745,-116.7091667,14.44,1.33,ml,49,29,0.03681,0.18,ci,ci38478522,2020-05-04T01:14:10.280Z,"7km S of Idyllwild, CA",earthquake,0.22,0.31,0.167,26,automatic,ci,ci
2020-05-04T01:04:44.380Z,47.7538333333333,-122.812666666667,15.7,0.99,ml,7,101,0.0888,0.18,uw,uw61619811,2020-05-04T02:39:10.900Z,"12km W of Poulsbo, Washington",earthquake,0.84,1.15,0.118782139367021,2,reviewed,uw,uw
2020-05-04T01:02:10.348Z,34.1275,25.6144,10,4.4,mb,,51,1.302,0.94,us,us700099jm,2020-05-04T01:42:58.040Z,"98km S of Ierapetra, Greece",earthquake,7.3,1.9,0.065,68,reviewed,us,us
2020-05-04T01:00:53.374Z,62.7708,-150.5807,78.8,1.3,ml,,,,0.48,ak,ak0205qqrxgt,2020-05-04T01:11:23.768Z,"55km NNW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-05-04T01:00:48.980Z,35.2825,-82.5188333,8.56,2.26,md,13,62,0.2238,0.16,se,se60105223,2020-05-04T12:38:49.579Z,"3km WSW of Valley Hill, North Carolina",earthquake,0.49,1.36,0.083,10,reviewed,se,se
2020-05-04T00:58:38.740Z,37.5543327,-121.9175034,3.24,1.24,md,5,135,0.02765,0.09,nc,nc73379925,2020-05-04T02:51:05.333Z,"6km ENE of Fremont, CA",earthquake,0.65,1.17,0.2,7,automatic,nc,nc
2020-05-04T00:53:22.340Z,47.7651666666667,-122.867666666667,15.54,1.95,ml,20,57,0.05635,0.29,uw,uw61619806,2020-05-04T01:33:33.240Z,"14km NNW of Seabeck, Washington",earthquake,0.5,0.67,0.187082682082129,9,reviewed,uw,uw
2020-05-04T00:37:11.015Z,59.9242,-151.5395,66.5,1.2,ml,,,,0.26,ak,ak0205qqec2l,2020-05-04T00:39:46.247Z,"23km NE of Anchor Point, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-05-04T00:34:49.491Z,36.87833786,-97.44926453,0.8909855485,1.59,ml,20,163.9239197,0.2216667086,0.514554505,ok,ok2020ispn,2020-05-04T00:37:08.510Z,"16km WNW of Blackwell, Oklahoma",earthquake,4.106302367,2.402746977,,14,automatic,ok,ok
2020-05-04T00:34:14.120Z,35.9611667,-117.677,2.6,0.69,ml,8,109,0.02533,0.06,ci,ci38478506,2020-05-04T00:37:59.051Z,"21km E of Little Lake, CA",earthquake,0.33,0.15,0.151,5,automatic,ci,ci
2020-05-04T00:31:11.803Z,63.3345,-145.0858,0,1.3,ml,,,,0.75,ak,ak0205qqd1u4,2020-05-04T00:34:34.804Z,"60km S of Deltana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-04T00:22:02.391Z,18.5697,-65.6791,59.47,2.7,ml,,211,0.454,1.09,us,us700099jf,2020-05-04T00:35:39.040Z,"22km N of Luquillo, Puerto Rico",earthquake,8.5,8.6,0.061,35,reviewed,us,us
2020-05-04T00:05:31.910Z,17.9371,-66.6536,6,3.14,md,22,190,0.1158,0.15,pr,pr2020125000,2020-05-04T05:10:01.484Z,"8km SSW of Ponce, Puerto Rico",earthquake,0.45,0.25,0.14,18,reviewed,pr,pr
