time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-02T13:55:26.540Z,17.9351,-66.7425,7,3.05,md,21,190,0.1424,0.17,pr,pr2020123038,2020-05-03T20:45:04.689Z,"6km SSW of Tallaboa, Puerto Rico",earthquake,0.5,0.27,0.27,7,reviewed,pr,pr
2020-05-02T13:48:43.054Z,58.991,-153.8443,102.7,2,ml,,,,0.62,ak,ak0205nn4p9i,2020-05-02T14:00:34.623Z,"104km SE of Old Iliamna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-05-02T13:45:18.658Z,33.9096,25.4614,10,4.7,mb,,241,1.453,0.6,us,us700098s3,2020-05-02T14:29:07.040Z,"124km SSW of Ierapetra, Greece",earthquake,7.3,1.8,0.054,102,reviewed,us,us
2020-05-02T13:44:42.070Z,17.9281,-66.7331,7,2.7,md,22,192,0.1535,0.17,pr,pr2020123037,2020-05-03T20:47:50.071Z,"7km SSW of Tallaboa, Puerto Rico",earthquake,0.48,0.27,0.28,16,reviewed,pr,pr
2020-05-02T13:43:12.300Z,35.6628333,-117.4401667,8.83,1.03,ml,8,175,0.1508,0.13,ci,ci38476946,2020-05-02T13:46:52.706Z,"12km SSW of Searles Valley, CA",earthquake,0.68,1.53,0.155,11,automatic,ci,ci
2020-05-02T13:40:54.920Z,17.9565,-66.7151,8,2.97,md,22,184,0.1389,0.13,pr,pr2020123036,2020-05-03T20:47:26.389Z,"9km SSE of Tallaboa, Puerto Rico",earthquake,0.38,0.46,0.25,18,reviewed,pr,pr
2020-05-02T13:38:26.395Z,60.8112,-152.2921,95.6,2.3,ml,,,,0.36,ak,ak0205nn2iuh,2020-05-02T13:50:29.983Z,"43km NE of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-05-02T13:38:12.990Z,38.8033333,-122.8034973,1.41,1.12,md,24,49,0.0079,0.03,nc,nc73379310,2020-05-02T15:45:03.149Z,"5km NW of The Geysers, CA",earthquake,0.21,0.31,0.04,5,automatic,nc,nc
2020-05-02T13:33:50.918Z,34.1693,25.4776,17.18,5.4,mww,,61,1.216,0.84,us,us700098rs,2020-05-03T13:36:10.932Z,"95km SSW of Gra Liyia, Greece",earthquake,7.5,3.8,0.073,18,reviewed,us,us
2020-05-02T13:28:23.074Z,57.382,-154.1711,58.1,1.5,ml,,,,0.37,ak,ak0205nn0dfn,2020-05-02T13:32:12.869Z,"21km SSW of Larsen Bay, Alaska",earthquake,,2.9,,,automatic,ak,ak
2020-05-02T13:24:58.120Z,17.9636,-66.8291,11,2.47,md,14,183,0.0514,0.14,pr,pr2020123045,2020-05-04T08:56:41.953Z,"3km SSW of Indios, Puerto Rico",earthquake,0.43,0.53,0.2,11,reviewed,pr,pr
2020-05-02T13:22:56.338Z,60.5627,-151.7492,70.6,1.5,ml,,,,0.55,ak,ak0205nmz5rb,2020-05-02T13:32:12.301Z,"26km W of Kenai, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-05-02T13:04:11.450Z,19.4748325,-155.6078339,-1.13,2,ml,25,85,0.02339,0.37,hv,hv71496717,2020-05-02T13:09:48.050Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.51,0.71,4.15,7,automatic,hv,hv
2020-05-02T12:53:50.850Z,19.12,-67.7081,49,3.41,md,20,226,0.7704,0.48,pr,pr2020123023,2020-05-03T00:40:41.431Z,"78km NW of San Antonio, Puerto Rico",earthquake,2.82,9.4,0.14,3,reviewed,pr,pr
2020-05-02T12:51:33.740Z,17.9455,-66.7193,7,3.29,md,20,188,0.1492,0.15,pr,pr2020123021,2020-05-03T00:40:56.064Z,"5km S of Tallaboa, Puerto Rico",earthquake,0.47,0.24,0.19,17,reviewed,pr,pr
2020-05-02T12:51:06.662Z,34.2045,25.7124,16.99,6.6,mww,,21,1.275,0.96,us,us700098qd,2020-05-03T12:54:07.865Z,"89km S of Ierapetra, Greece",earthquake,6.7,3.7,0.061,26,reviewed,us,us
2020-05-02T12:50:22.540Z,17.9588,-66.7133,9,3.23,md,21,183,0.1361,0.14,pr,pr2020123019,2020-05-03T12:48:16.164Z,"4km S of Tallaboa, Puerto Rico",earthquake,0.45,0.44,0.01,3,reviewed,pr,pr
2020-05-02T12:47:34.606Z,66.6019,-173.0581,12.3,3.5,ml,,,,0.73,ak,ak0205nmj1un,2020-05-02T20:20:55.446Z,"137km NNW of Lorino, Russia",earthquake,,4.5,,,reviewed,ak,ak
2020-05-02T12:46:31.040Z,17.9471,-66.7456,10,2.59,md,12,209,0.1691,0.09,pr,pr2020123042,2020-05-03T21:50:13.370Z,"6km SSW of Tallaboa, Puerto Rico",earthquake,0.58,0.52,0.05,6,reviewed,pr,pr
2020-05-02T12:40:10.350Z,39.5997,-119.8142,19.4,0.2,ml,8,83.11,0.017,0.25,nn,nn00724271,2020-05-02T13:06:19.989Z,"2km SSE of Golden Valley, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-05-02T12:33:59.176Z,62.3709,-147.571,34.8,2.1,ml,,,,0.66,ak,ak0205nmg360,2020-05-02T12:45:47.541Z,"92km NE of Sutton-Alpine, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-05-02T12:27:44.538Z,39.6014,-119.8063,9.9,1.4,ml,25,65.55,0.018,0.151,nn,nn00724268,2020-05-03T02:10:23.307Z,"2km WNW of Sun Valley, Nevada",earthquake,,0.6,0.15,8,reviewed,nn,nn
2020-05-02T12:27:37.860Z,17.9348,-66.7021,6,3.26,md,20,191,0.1444,0.17,pr,pr2020123040,2020-05-03T21:53:44.319Z,"9km SSE of Tallaboa, Puerto Rico",earthquake,0.5,0.31,0.1,15,reviewed,pr,pr
2020-05-02T12:25:28.720Z,46.9021667,-112.507,12.13,0.79,ml,14,111,0.107,0.12,mb,mb80416159,2020-05-02T13:32:42.720Z,"14km ESE of Lincoln, Montana",earthquake,0.4,0.41,0.001,2,reviewed,mb,mb
2020-05-02T12:22:40.200Z,17.9665,-66.7303,10,1.85,md,15,186,0.1456,0.15,pr,pr2020123039,2020-05-03T21:54:09.917Z,"3km SSW of Tallaboa, Puerto Rico",earthquake,0.54,0.63,0.05,4,reviewed,pr,pr
2020-05-02T12:22:40.060Z,19.376667,-155.2246704,29.22,2.1,md,40,46,0.009124,0.13,hv,hv71496662,2020-05-02T12:26:01.910Z,"6km SSE of Volcano, Hawaii",earthquake,0.67,0.46,0.22,29,automatic,hv,hv
2020-05-02T12:13:11.890Z,18.8391666,-155.1869965,9.63,2.27,md,26,281,0.4083,0.18,hv,hv71496647,2020-05-02T12:16:43.620Z,"50km SE of Pahala, Hawaii",earthquake,0.97,0.83,0.09,7,automatic,hv,hv
2020-05-02T12:12:06.250Z,17.959,-66.6933,6,3.46,md,21,183,0.1208,0.15,pr,pr2020123015,2020-05-02T18:03:22.348Z,"4km SSE of Tallaboa, Puerto Rico",earthquake,0.46,0.24,0.21,16,reviewed,pr,pr
2020-05-02T12:09:33.020Z,17.9355,-66.7206,7,2.69,md,20,191,0.1568,0.14,pr,pr2020123033,2020-05-03T17:54:15.674Z,"6km S of Tallaboa, Puerto Rico",earthquake,0.39,0.26,0.21,15,reviewed,pr,pr
2020-05-02T12:05:45.120Z,35.0096667,-116.8091667,4.32,1.82,ml,24,59,0.1684,0.15,ci,ci38476762,2020-05-02T19:38:48.195Z,"23km ENE of Barstow, CA",earthquake,0.18,0.73,0.137,49,reviewed,ci,ci
2020-05-02T12:05:05.070Z,35.2286667,-119.443,2.73,1.76,ml,17,76,0.08478,0.26,ci,ci38476754,2020-05-02T12:10:51.088Z,"10km N of Taft, CA",earthquake,0.44,0.89,0.133,28,automatic,ci,ci
2020-05-02T12:04:01.390Z,35.9151667,-117.7313333,1.35,0.77,ml,10,101,0.07337,0.22,ci,ci38476746,2020-05-02T12:07:33.008Z,"16km E of Little Lake, CA",earthquake,0.4,0.97,0.278,7,automatic,ci,ci
2020-05-02T12:01:27.650Z,17.9265,-66.705,6,1.85,md,18,192,0.1526,0.23,pr,pr2020123032,2020-05-03T17:19:19.460Z,"7km S of Tallaboa, Puerto Rico",earthquake,0.58,0.32,0.08,6,reviewed,pr,pr
2020-05-02T12:01:14.250Z,34.4826667,-118.7353333,0.73,1.8,ml,34,65,0.08419,0.22,ci,ci38476738,2020-05-02T19:19:42.089Z,"9km NE of Piru, CA",earthquake,0.36,0.66,0.17,84,reviewed,ci,ci
2020-05-02T11:57:22.270Z,17.9761,-66.7285,9,2.7,md,19,179,0.1393,0.14,pr,pr2020123035,2020-05-03T19:04:57.294Z,"2km SSW of Tallaboa, Puerto Rico",earthquake,0.4,0.46,0.11,7,reviewed,pr,pr
2020-05-02T11:53:33.250Z,33.4846667,-116.8006667,2.79,0.3,ml,14,95,0.02763,0.07,ci,ci38476730,2020-05-02T11:57:15.015Z,"8km NE of Aguanga, CA",earthquake,0.21,0.5,0.118,4,automatic,ci,ci
2020-05-02T11:52:16.520Z,17.9671,-66.722,7,2.13,md,14,186,0.1383,0.29,pr,pr2020123031,2020-05-03T16:14:34.615Z,"3km S of Tallaboa, Puerto Rico",earthquake,0.87,0.68,0.2,4,reviewed,pr,pr
2020-05-02T11:47:52.590Z,17.9471,-66.7576,9,3.28,md,19,187,0.1791,0.08,pr,pr2020123034,2020-05-03T19:06:04.630Z,"6km SW of Tallaboa, Puerto Rico",earthquake,0.36,0.48,0.23,18,reviewed,pr,pr
2020-05-02T11:47:52.443Z,17.9401,-66.7597,10,3.3,ml,,193,0.073,0.5,us,us700098nq,2020-05-03T19:06:25.337Z,"7km SW of Tallaboa, Puerto Rico",earthquake,1.7,1.1,0.07,27,reviewed,us,us
2020-05-02T11:47:21.850Z,35.4053333,-118.4641667,2.47,1.31,ml,9,140,0.1192,0.16,ci,ci38476714,2020-05-02T11:51:11.103Z,"20km S of Bodfish, CA",earthquake,0.67,1.45,0.115,20,automatic,ci,ci
2020-05-02T11:46:39.990Z,38.8364983,-122.7903366,1.84,0.78,md,15,60,0.001908,0.01,nc,nc73379285,2020-05-02T12:12:03.769Z,"6km WNW of Cobb, CA",earthquake,0.27,0.42,0.04,3,automatic,nc,nc
2020-05-02T11:45:34.770Z,38.8341675,-122.7898331,2.04,1.63,md,29,56,0.004254,0.03,nc,nc73379280,2020-05-02T15:03:03.902Z,"6km WNW of Cobb, CA",earthquake,0.19,0.37,0.25,8,automatic,nc,nc
2020-05-02T11:44:56.780Z,17.9501,-66.725,8,1.84,md,20,186,0.1507,0.23,pr,pr2020123030,2020-05-03T15:53:45.544Z,"5km S of Tallaboa, Puerto Rico",earthquake,0.52,0.65,0.12,6,reviewed,pr,pr
2020-05-02T11:43:07.094Z,36.03513336,-98.08141327,1.619877815,2.6,ml,80,36.41968179,0.1105318815,0.6725151901,ok,ok2020ipuo,2020-05-02T12:12:48.040Z,"19km WSW of Hennessey, Oklahoma",earthquake,1.245950235,1.179245841,,61,automatic,ok,ok
2020-05-02T11:37:39.320Z,17.9496,-66.6938,8,2.7,md,19,186,0.1279,0.12,pr,pr2020123026,2020-05-03T04:38:28.628Z,"5km SSE of Tallaboa, Puerto Rico",earthquake,0.42,0.55,0.17,13,reviewed,pr,pr
2020-05-02T11:36:09.540Z,17.8426,-66.6735,16,3.73,ml,8,229,0.5301,0.46,pr,pr2020123022,2020-05-02T21:02:03.617Z,"17km SSE of Tallaboa, Puerto Rico",earthquake,1.71,3.48,0,0,reviewed,pr,pr
2020-05-02T11:34:44.670Z,36.1098333,-117.8665,2.31,1.23,ml,12,187,0.01219,0.07,ci,ci38476706,2020-05-02T11:38:27.902Z,"10km NE of Coso Junction, CA",earthquake,0.3,0.13,0.25,17,automatic,ci,ci
2020-05-02T11:32:21.070Z,17.9433,-66.7081,6,3.82,md,20,188,0.1424,0.15,pr,pr2020123016,2020-05-03T11:33:32.390Z,"8km SSE of Tallaboa, Puerto Rico",earthquake,0.54,0.38,0.13,18,reviewed,pr,pr
2020-05-02T11:32:08.960Z,17.933,-66.702,6,3.9,ml,20,191,0.1457,0.18,pr,pr2020123018,2020-05-03T11:33:31.652Z,"8km SSE of Tallaboa, Puerto Rico",earthquake,0.61,0.41,0,0,reviewed,pr,pr
2020-05-02T11:30:28.610Z,33.1498333,-116.6191667,4.72,0.77,ml,13,110,0.05454,0.21,ci,ci38476698,2020-05-02T11:34:03.442Z,"8km NNW of Julian, CA",earthquake,0.46,0.59,0.12,7,automatic,ci,ci
2020-05-02T11:27:18.560Z,17.9421,-66.6983,6,3.35,md,20,188,0.1364,0.2,pr,pr2020123013,2020-05-02T19:29:43.905Z,"9km SSE of Tallaboa, Puerto Rico",earthquake,0.57,0.33,0.15,9,reviewed,pr,pr
2020-05-02T11:25:27.019Z,17.9513,-66.7233,10,3.4,ml,,189,0.057,0.5,us,us700098nf,2020-05-03T11:26:46.746Z,"4km S of Tallaboa, Puerto Rico",earthquake,1.2,1.8,0.065,31,reviewed,us,us
2020-05-02T11:25:21.120Z,33.4873333,-116.8008333,3.22,0.44,ml,23,42,0.02497,0.14,ci,ci38476690,2020-05-02T11:28:54.841Z,"8km NE of Aguanga, CA",earthquake,0.21,0.63,0.13,11,automatic,ci,ci
2020-05-02T11:23:22.890Z,17.9163,-66.7348,5,3.36,md,19,196,0.1804,0.17,pr,pr2020123011,2020-05-03T11:24:51.727Z,"11km S of Tallaboa, Puerto Rico",earthquake,0.56,0.37,0.07,16,reviewed,pr,pr
2020-05-02T11:19:28.830Z,17.9508,-66.6981,7,4.6,ml,20,186,0.13,0.1,pr,pr2020123009,2020-05-03T20:20:10.639Z,"5km SSE of Tallaboa, Puerto Rico",earthquake,0.41,0.25,0.13,17,reviewed,pr,pr
2020-05-02T11:17:16.140Z,17.9405,-66.6995,6,3.51,ml,20,189,0.1384,0.2,pr,pr2020123012,2020-05-02T20:35:42.462Z,"6km SSE of Tallaboa, Puerto Rico",earthquake,0.48,0.29,0.05,12,reviewed,pr,pr
2020-05-02T11:16:31.150Z,33.5013333,-116.5183333,9.59,1.62,ml,64,31,0.05701,0.21,ci,ci38476682,2020-05-02T11:27:01.260Z,"16km ESE of Anza, CA",earthquake,0.2,0.37,0.151,25,automatic,ci,ci
2020-05-02T11:14:48.650Z,33.5016667,-116.5108333,9.73,0.89,ml,34,57,0.05818,0.18,ci,ci38476674,2020-05-02T11:18:30.769Z,"16km ESE of Anza, CA",earthquake,0.25,0.45,0.162,27,automatic,ci,ci
2020-05-02T11:14:44.378Z,62.2016,-141.6535,1,1.1,ml,,,,1.21,ak,ak0205nlqjuw,2020-05-02T11:27:04.067Z,"143km SSE of Tok, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-05-02T11:13:18.680Z,17.937,-66.7266,9,5.4,mwp,24,190,0.2018,0.21,pr,pr2020123010,2020-05-04T12:33:49.202Z,"6km S of Tallaboa, Puerto Rico",earthquake,0.56,0.68,0,0,reviewed,pr,pr
2020-05-02T11:10:59.235Z,60.3604,-139.5534,0,1.7,ml,,,,0.92,ak,ak0205nlpq29,2020-05-02T11:16:29.791Z,"91km N of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-05-02T11:04:08.433Z,60.4973,-151.1947,32.6,1.3,ml,,,,0.62,ak,ak0205nlobwr,2020-05-02T11:13:07.464Z,"7km SSE of Kenai, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-02T11:01:01.983Z,38.056,-118.7036,8.3,1.1,ml,12,85.54,0.25,0.1546,nn,nn00724262,2020-05-03T02:10:18.804Z,"51km NNE of Mammoth Lakes, California",earthquake,,5.2,0.37,5,reviewed,nn,nn
2020-05-02T10:58:38.280Z,39.340168,-121.2956696,14.05,2.01,md,8,185,0.1471,0.02,nc,nc73379255,2020-05-02T11:03:04.360Z,"11km ENE of Loma Rica, CA",earthquake,1.09,1,0.42,6,automatic,nc,nc
2020-05-02T10:52:17.036Z,63.5251,-162.1417,0,2.2,ml,,,,0.94,ak,ak0205nld7cr,2020-05-02T11:02:33.438Z,"77km WSW of Unalakleet, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-02T10:46:24.530Z,34.3709984,-117.6650009,11.34,1.25,ml,16,110,0.01551,0.19,ci,ci38476658,2020-05-02T10:50:13.605Z,"3km WNW of Wrightwood, CA",earthquake,0.5,0.98,0.266,4,automatic,ci,ci
2020-05-02T10:44:18.690Z,35.7951667,-117.5966667,6.74,0.55,ml,9,153,0.02054,0.14,ci,ci38476650,2020-05-02T10:47:47.592Z,"18km W of Searles Valley, CA",earthquake,0.61,0.57,0.186,7,automatic,ci,ci
2020-05-02T10:41:03.643Z,59.7127,-153.8878,174.7,0.8,ml,,,,0.88,ak,ak0205nlatrw,2020-05-02T10:44:17.218Z,"58km E of Old Iliamna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-05-02T10:38:38.400Z,35.9453333,-117.7328333,7.96,1.08,ml,16,68,0.06695,0.09,ci,ci38476642,2020-05-02T10:42:20.553Z,"16km E of Little Lake, CA",earthquake,0.19,0.5,0.273,15,automatic,ci,ci
2020-05-02T10:28:51.420Z,38.059166,-118.7630005,2.61,1.63,md,8,195,0.2796,0.03,nc,nc73379250,2020-05-03T02:10:16.525Z,"28km SE of Bodie, CA",earthquake,1.89,8.64,0.22,5,automatic,nc,nc
2020-05-02T10:28:01.795Z,36.03655243,-98.08242798,1.687805772,2.78,ml,84,36.45221019,0.1121278852,0.5945352066,ok,ok2020ipsc,2020-05-02T10:59:52.040Z,"19km WSW of Hennessey, Oklahoma",earthquake,1.19099373,1.103367942,,60,automatic,ok,ok
2020-05-02T10:27:58.050Z,36.0818333,-117.6413333,0.36,0.96,ml,10,156,0.1126,0.1,ci,ci38476634,2020-05-02T10:31:31.501Z,"28km E of Coso Junction, CA",earthquake,0.25,0.59,0.177,9,automatic,ci,ci
2020-05-02T10:24:04.191Z,39.5987,-119.8044,9.9,1.6,ml,25,65.22,0.015,0.1678,nn,nn00724259,2020-05-03T02:10:14.204Z,"2km W of Sun Valley, Nevada",earthquake,,0.6,0.23,6,reviewed,nn,nn
2020-05-02T10:21:16.730Z,36.1436667,-117.926,4.79,0.83,ml,19,101,0.0632,0.13,ci,ci38476626,2020-05-02T19:56:47.296Z,"11km N of Coso Junction, CA",earthquake,0.22,0.73,0.225,10,reviewed,ci,ci
2020-05-02T10:09:39.845Z,38.0449,-118.755,7.3,1.1,ml,11,87.74,0.285,0.1357,nn,nn00724257,2020-05-03T02:10:09.368Z,"47km NNE of Mammoth Lakes, California",earthquake,,2.7,0.35,5,reviewed,nn,nn
2020-05-02T10:04:12.041Z,61.0438,-149.7221,19.9,1.4,ml,,,,0.86,ak,ak0205nl2wld,2020-05-02T10:08:59.386Z,"21km SSE of Anchorage, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-02T10:01:36.869Z,63.5248,-150.79,10.8,0.6,ml,,,,0.76,ak,ak0205nl29od,2020-05-02T19:57:37.971Z,"92km W of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-05-02T10:00:11.898Z,61.9133,-148.8376,16.6,1,ml,,,,0.96,ak,ak0205nl21ph,2020-05-02T10:03:37.475Z,"13km N of Sutton-Alpine, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-02T09:49:49.550Z,35.6628333,-117.4416667,5.96,0.88,ml,11,174,0.07798,0.16,ci,ci38476618,2020-05-02T09:53:24.984Z,"12km SSW of Searles Valley, CA",earthquake,0.69,1.16,0.138,7,automatic,ci,ci
2020-05-02T09:45:09.073Z,62.2455,-150.9339,63.5,1.1,ml,,,,0.52,ak,ak0205nkq93v,2020-05-02T09:55:25.165Z,"43km W of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-05-02T09:40:40.360Z,38.8160019,-122.8270035,2.14,0.32,md,8,142,0.007323,0.02,nc,nc73379240,2020-05-02T09:55:04.159Z,"8km NW of The Geysers, CA",earthquake,0.42,0.9,0.24,2,automatic,nc,nc
2020-05-02T09:37:02.291Z,36.35498428,-98.14504242,7.010784149,1.72,ml,13,95.78936768,0.1983451396,0.6186028525,ok,ok2020ipqk,2020-05-02T09:39:56.447Z,"23km SSE of Helena, Oklahoma",earthquake,4.039281185,5.561490032,,10,automatic,ok,ok
2020-05-02T09:18:47.490Z,38.8271675,-122.8013306,2.91,0.56,md,8,135,0.0078,0.01,nc,nc73379235,2020-05-02T09:43:34.806Z,"7km NW of The Geysers, CA",earthquake,0.76,1.84,,1,automatic,nc,nc
2020-05-02T09:17:43.653Z,44.3726,-115.2363,10,3,ml,,80,0.297,0.8,us,us700098lp,2020-05-02T09:30:10.040Z,"66km ESE of Cascade, Idaho",earthquake,2.2,2,0.053,46,reviewed,us,us
2020-05-02T09:15:37.816Z,37.1016,-114.811,4.3,2.1,ml,6,87.73,0.36,0.2111,nn,nn00724255,2020-05-03T02:10:07.498Z,"42km SE of Alamo, Nevada",earthquake,,10.7,0.52,3,reviewed,nn,nn
2020-05-02T09:14:08.914Z,60.8162,-152.2965,93.9,1.7,ml,,,,0.36,ak,ak0205nkjlwr,2020-05-02T09:21:57.069Z,"44km NNE of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-05-02T09:12:50.560Z,38.8240013,-122.7985001,2.87,0.85,md,23,31,0.009061,0.01,nc,nc73379225,2020-05-02T09:33:03.733Z,"6km NW of The Geysers, CA",earthquake,0.23,0.44,0.14,4,automatic,nc,nc
2020-05-02T09:08:18.425Z,44.2604,-115.0602,10,3.7,ml,,68,0.308,0.63,us,us700098ll,2020-05-03T09:09:13.630Z,"71km WSW of Challis, Idaho",earthquake,1.7,2,0.041,80,reviewed,us,us
2020-05-02T09:00:27.290Z,35.947,-117.3515,1.74,1.25,ml,14,165,0.07868,0.15,ci,ci38476610,2020-05-02T09:04:11.950Z,"20km N of Trona, CA",earthquake,0.49,0.9,0.107,13,automatic,ci,ci
2020-05-02T08:59:57.280Z,19.4303341,-155.4841614,9.48,2.48,ml,50,41,0.04337,0.15,hv,hv71496507,2020-05-03T04:49:34.040Z,"26km W of Volcano, Hawaii",earthquake,0.34,0.5,1.88,22,automatic,hv,hv
2020-05-02T08:58:25.610Z,35.6681667,-119.2748333,25.19,2.41,ml,30,64,0.2124,0.29,ci,ci38476602,2020-05-02T09:09:28.760Z,"4km WSW of McFarland, CA",earthquake,0.57,1.7,0.245,26,automatic,ci,ci
2020-05-02T08:41:24.131Z,38.5427,44.3057,10,4.1,mb,,85,1.006,0.78,us,us700098lf,2020-05-02T09:02:50.040Z,"16km SE of Saray, Turkey",earthquake,4.4,2,0.135,15,reviewed,us,us
2020-05-02T08:35:15.170Z,38.042,-118.7578333,-0.25,1.55,md,24,108,0.2889,0.05,nc,nc73379210,2020-05-03T02:09:57.669Z,"29km SE of Bodie, CA",earthquake,0.29,3.57,0.262,24,reviewed,nc,nc
2020-05-02T08:27:32.140Z,37.9718323,-122.0619965,11.36,1.41,md,10,148,0.06591,0.12,nc,nc73379205,2020-05-02T08:44:03.175Z,"2km SE of Pacheco, CA",earthquake,0.57,0.93,0.07,7,automatic,nc,nc
2020-05-02T08:24:17.370Z,35.8795,-117.6891667,2.63,1.25,ml,19,79,0.07517,0.19,ci,ci38476594,2020-05-02T08:28:01.684Z,"21km ESE of Little Lake, CA",earthquake,0.25,0.41,0.11,18,automatic,ci,ci
2020-05-02T08:21:56.130Z,33.4955,-116.7878333,5.71,0.33,ml,13,82,0.01981,0.07,ci,ci38476586,2020-05-02T08:25:35.665Z,"9km NE of Aguanga, CA",earthquake,0.18,0.63,0.04,7,automatic,ci,ci
2020-05-02T08:19:24.070Z,35.6933333,-117.5515,11.25,0.71,ml,10,146,0.1277,0.17,ci,ci38476578,2020-05-02T08:22:59.400Z,"14km NE of Ridgecrest, CA",earthquake,0.6,0.91,0.086,8,automatic,ci,ci
2020-05-02T08:14:43.155Z,64.6396,-149.1803,15.1,1.8,ml,,,,0.46,ak,ak0205njy8w5,2020-05-02T08:27:44.234Z,"7km NNW of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-02T08:13:18.610Z,33.7245,-116.7303333,18.28,0.51,ml,15,123,0.01854,0.14,ci,ci38476570,2020-05-02T08:17:02.371Z,"2km SSW of Idyllwild, CA",earthquake,0.62,0.47,0.26,10,automatic,ci,ci
2020-05-02T08:06:40.160Z,36.9613,-114.6248,12.1,0.8,ml,5,287.08,0.253,0.1,nn,nn00724245,2020-05-02T08:25:39.806Z,"31km N of Moapa Town, Nevada",earthquake,,3.9,,,automatic,nn,nn
2020-05-02T08:04:32.760Z,17.8498,-66.964,5,2.68,md,16,254,0.144,0.13,pr,pr2020123008,2020-05-02T16:06:58.560Z,"14km SSW of Guanica, Puerto Rico",earthquake,0.53,0.41,0.28,10,reviewed,pr,pr
2020-05-02T08:01:50.845Z,39.2223,-120.0873,7.8,1.1,ml,17,44.2,0.034,0.1355,nn,nn00724244,2020-05-03T02:09:54.794Z,"3km WSW of Tahoe Vista, California",earthquake,,0.9,0.32,6,reviewed,nn,nn
2020-05-02T07:56:39.556Z,63.2872,-151.1409,4,1.3,ml,,,,0.57,ak,ak0205njlt4k,2020-05-02T08:08:38.613Z,"110km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-02T07:40:26.289Z,55.7132,-161.9335,152.26,4.5,mb,,103,0.905,0.64,us,us700098l9,2020-05-02T22:46:23.192Z,"77km NE of Cold Bay, Alaska",earthquake,6.3,7.1,0.097,31,reviewed,us,us
2020-05-02T07:35:29.610Z,38.8343315,-122.7969971,2.08,0.56,md,11,92,0.006601,0.01,nc,nc73379200,2020-05-02T08:11:03.256Z,"6km WNW of Cobb, CA",earthquake,0.36,0.81,,1,automatic,nc,nc
2020-05-02T07:32:56.080Z,38.7963333,-122.8151703,2.93,1.85,md,33,70,0.01238,0.05,nc,nc73379195,2020-05-02T15:35:51.824Z,"6km WNW of The Geysers, CA",earthquake,0.21,0.39,0.13,10,automatic,nc,nc
2020-05-02T07:31:19.226Z,62.3689,-152.2444,9,1.1,ml,,,,0.62,ak,ak0205njgene,2020-05-02T07:39:40.089Z,"110km W of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-02T07:23:14.735Z,61.0308,-151.4925,79.7,1.2,ml,,,,0.69,ak,ak0205njeomu,2020-05-02T07:29:46.576Z,"39km NNW of Nikiski, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-05-02T07:06:42.020Z,33.4883333,-116.491,8.7,0.96,ml,41,61,0.07665,0.17,ci,ci38476554,2020-05-02T07:10:36.927Z,"18km ESE of Anza, CA",earthquake,0.2,0.51,0.201,27,automatic,ci,ci
2020-05-02T07:06:35.820Z,33.489,-116.4873333,7.12,0.53,ml,18,62,0.07745,0.18,ci,ci38476546,2020-05-02T07:10:21.925Z,"19km ESE of Anza, CA",earthquake,0.33,1.04,0.208,10,automatic,ci,ci
2020-05-02T07:04:52.920Z,33.4916667,-116.4726667,7.31,1.01,ml,39,66,0.08177,0.2,ci,ci38476538,2020-05-02T07:08:36.914Z,"20km ESE of Anza, CA",earthquake,0.22,0.75,0.177,27,automatic,ci,ci
2020-05-02T06:48:58.370Z,41.0525,-125.2418333,26.94,2.69,md,36,265,0.8715,0.15,nc,nc73379190,2020-05-02T14:21:05.615Z,"92km W of Trinidad, CA",earthquake,0.88,12.84,0.229,30,reviewed,nc,nc
2020-05-02T06:48:11.289Z,62.5789,-151.1333,78.7,1.1,ml,,,,0.5,ak,ak0205niylm7,2020-05-02T06:58:06.994Z,"60km WNW of Talkeetna, Alaska",earthquake,,1.4,,,automatic,ak,ak
