time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-03T11:40:29.539Z,38.0349,-118.7037,11.2,0.9,ml,6,169.4,0.267,0.1399,nn,nn00724346,2020-05-04T02:10:05.851Z,"48km NNE of Mammoth Lakes, California",earthquake,,6.2,0.12,5,reviewed,nn,nn
2020-05-03T11:31:46.650Z,35.8765,-117.6803333,12.59,0.24,ml,6,90,0.07528,0.12,ci,ci38477874,2020-05-03T11:35:19.990Z,"22km ESE of Little Lake, CA",earthquake,0.48,1.17,0.092,3,automatic,ci,ci
2020-05-03T11:15:36.630Z,35.8895,-117.7055,8.02,1.03,ml,15,68,0.07347,0.1,ci,ci38477866,2020-05-03T11:19:22.601Z,"19km ESE of Little Lake, CA",earthquake,0.2,0.58,0.199,13,automatic,ci,ci
2020-05-03T11:14:59.985Z,64.8881,-147.2438,18.9,0.6,ml,,,,0.41,ak,ak0205p99xjf,2020-05-03T11:23:48.878Z,"16km NE of Badger, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-03T11:12:29.143Z,59.7427,-151.8167,50.5,1.2,ml,,,,0.61,ak,ak0205p99fqm,2020-05-03T11:15:04.822Z,"3km SSE of Anchor Point, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-05-03T11:10:11.120Z,33.487,-116.8,5.43,0.42,ml,17,37,0.0253,0.09,ci,ci38477858,2020-05-03T11:13:51.851Z,"8km NE of Aguanga, CA",earthquake,0.19,0.5,0.137,11,automatic,ci,ci
2020-05-03T11:08:52.577Z,65.7359,-150.9998,0,1.6,ml,,,,1.27,ak,ak0205p98mp1,2020-05-03T11:18:56.493Z,"80km NE of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-03T10:53:30.260Z,19.2026672,-155.4276733,32.22,1.85,md,36,148,0.04487,0.13,hv,hv71497487,2020-05-03T10:56:39.430Z,"5km E of Pahala, Hawaii",earthquake,0.56,0.84,0.1,3,automatic,hv,hv
2020-05-03T10:46:03.010Z,38.0448341,-118.7666702,2.7,1.93,md,15,190,0.2917,0.05,nc,nc73379690,2020-05-04T02:09:52.461Z,"28km SE of Bodie, CA",earthquake,0.75,9.34,0.3,10,automatic,nc,nc
2020-05-03T10:44:20.600Z,33.2545,-116.3035,8.32,0.63,ml,22,117,0.09621,0.19,ci,ci38477850,2020-05-03T10:48:05.675Z,"7km E of Borrego Springs, CA",earthquake,0.47,0.93,0.105,7,automatic,ci,ci
2020-05-03T10:44:18.510Z,19.076,-67.5203,6,4,ml,25,191,0.6928,0.65,pr,pr2020124007,2020-05-03T14:18:03.807Z,"71km NW of San Antonio, Puerto Rico",earthquake,2.73,2.92,0.13,21,reviewed,pr,pr
2020-05-03T10:42:40.660Z,18.8419991,-155.1809998,8.32,2.02,md,18,272,0.4098,0.21,hv,hv71497477,2020-05-03T10:46:11.330Z,"51km SE of Pahala, Hawaii",earthquake,1.67,1.18,0.05,4,automatic,hv,hv
2020-05-03T10:42:34.735Z,61.356,-147.5663,13.3,2.1,ml,,,,0.7,ak,ak0205p8ug20,2020-05-03T10:47:18.768Z,"70km WNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-03T10:36:49.420Z,18.8484993,-155.232666,10.13,2.75,ml,46,261,0.3746,0.13,hv,hv71497472,2020-05-03T10:54:28.040Z,"40km SE of Pahala, Hawaii",earthquake,1.01,0.6,2.14,18,automatic,hv,hv
2020-05-03T10:25:06.280Z,17.9371,-66.7168,7,3.25,md,21,189,0.153,0.12,pr,pr2020124005,2020-05-03T18:27:44.247Z,"7km SSE of Tallaboa, Puerto Rico",earthquake,0.39,0.22,0.14,18,reviewed,pr,pr
2020-05-03T10:20:44.635Z,62.4331,-148.9706,15,0.5,ml,,,,0.6,ak,ak0205p8pqe6,2020-05-03T17:54:39.988Z,"54km NE of Y, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2020-05-03T10:19:24.770Z,34.2598343,-118.6084976,6.85,3.33,ml,123,28,0.09432,0.25,ci,ci38477842,2020-05-04T12:01:49.465Z,"1km NW of Chatsworth, CA",earthquake,0.21,0.77,0.303,19,automatic,ci,ci
2020-05-03T10:17:15.100Z,33.6848333,-116.7543333,14.54,0.35,ml,16,110,0.04256,0.09,ci,ci38477834,2020-05-03T17:46:45.287Z,"7km SSW of Idyllwild, CA",earthquake,0.24,0.4,0.246,4,reviewed,ci,ci
2020-05-03T10:15:19.225Z,63.3184,-151.5855,11.1,1.2,ml,,,,0.46,ak,ak0205p8omia,2020-05-03T10:18:22.096Z,"132km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-03T10:09:40.362Z,37.4363,-117.0118,1.1,0.9,ml,11,217.52,0.24,0.1555,nn,nn00724324,2020-05-04T02:09:48.877Z,"36km SSE of Goldfield, Nevada",earthquake,,79.5,0.74,6,reviewed,nn,nn
2020-05-03T10:06:48.740Z,35.6253333,-117.5911667,4.44,0.9,ml,10,111,0.112,0.12,ci,ci38477826,2020-05-03T10:10:29.392Z,"8km E of Ridgecrest, CA",earthquake,0.32,0.71,0.102,10,automatic,ci,ci
2020-05-03T10:06:36.020Z,39.6021652,-121.9426651,8.82,2.76,md,19,83,0.2596,0.19,nc,nc73379665,2020-05-03T14:43:16.317Z,"13km WSW of Durham, CA",earthquake,0.42,1.7,0.2,22,automatic,nc,nc
2020-05-03T09:58:25.001Z,62.6337,-150.2531,49.8,1.1,ml,,,,0.67,ak,ak0205p8cf50,2020-05-03T10:01:38.432Z,"35km NNW of Talkeetna, Alaska",earthquake,,2.5,,,automatic,ak,ak
2020-05-03T09:51:24.538Z,59.6204,-151.6612,50.2,1.1,ml,,,,0.63,ak,ak0205p8ax39,2020-05-03T09:54:46.127Z,"6km WSW of Homer, Alaska",earthquake,,1.5,,,automatic,ak,ak
2020-05-03T09:44:09.346Z,61.9966,-149.8285,44.2,1.5,ml,,,,0.4,ak,ak0205p89dwm,2020-05-03T09:56:26.837Z,"18km S of Y, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-05-03T09:39:42.530Z,17.9428,-66.9105,13,2.58,md,21,201,0.045,0.14,pr,pr2020124006,2020-05-03T17:42:16.311Z,"8km S of Guanica, Puerto Rico",earthquake,0.55,0.29,0.47,17,reviewed,pr,pr
2020-05-03T09:36:33.700Z,38.828167,-122.8529968,1.65,0.63,md,19,62,0.003091,0.01,nc,nc73379650,2020-05-03T11:42:25.784Z,"10km NW of The Geysers, CA",earthquake,0.19,0.44,0.36,2,automatic,nc,nc
2020-05-03T09:35:47.890Z,19.3780003,-154.9445038,4.74,1.86,md,34,214,0.07913,0.28,hv,hv71497442,2020-05-03T09:38:59.430Z,"10km SSW of Leilani Estates, Hawaii",earthquake,0.87,0.92,0.13,13,automatic,hv,hv
2020-05-03T09:16:48.920Z,35.8843333,-117.6798333,3.19,0.76,ml,10,84,0.06779,0.11,ci,ci38477810,2020-05-03T09:20:22.067Z,"21km ESE of Little Lake, CA",earthquake,0.29,1.62,0.133,9,automatic,ci,ci
2020-05-03T09:16:24.660Z,38.8001671,-122.8161697,2.84,0.32,md,18,80,0.01337,0.02,nc,nc73379635,2020-05-03T10:22:02.274Z,"6km WNW of The Geysers, CA",earthquake,0.3,0.71,0.24,2,automatic,nc,nc
2020-05-03T09:10:34.900Z,35.8865,-117.6785,3.65,0.88,ml,18,86,0.06538,0.16,ci,ci38477802,2020-05-03T09:14:15.021Z,"21km ESE of Little Lake, CA",earthquake,0.28,0.94,0.177,10,automatic,ci,ci
2020-05-03T09:07:12.787Z,38.039,-118.7431,11.9,0.9,ml,7,97.42,0.283,0.0794,nn,nn00724345,2020-05-04T02:10:04.516Z,"47km NNE of Mammoth Lakes, California",earthquake,,6,0.16,5,reviewed,nn,nn
2020-05-03T09:04:13.150Z,38.7898331,-122.7631683,1.54,0.58,md,13,119,0.01111,0.03,nc,nc73379630,2020-05-03T09:56:03.110Z,"2km NNW of The Geysers, CA",earthquake,0.36,0.57,0.02,2,automatic,nc,nc
2020-05-03T09:00:06.670Z,33.583,-116.8053333,6.04,0.57,ml,28,61,0.03603,0.1,ci,ci38477794,2020-05-03T09:03:52.262Z,"13km WNW of Anza, CA",earthquake,0.18,0.38,0.14,15,automatic,ci,ci
2020-05-03T08:56:50.851Z,36.7384,-116.0038,4.1,-0.1,ml,12,119.99,0.018,0.1688,nn,nn00724318,2020-05-04T02:09:47.413Z,"58km N of Pahrump, Nevada",earthquake,,1.7,0.63,6,reviewed,nn,nn
2020-05-03T08:48:04.239Z,39.2234,-120.0863,6.7,0.4,ml,5,130.35,0.035,0.1371,nn,nn00724344,2020-05-04T02:10:02.891Z,"3km WSW of Tahoe Vista, California",earthquake,,1.7,0,1,reviewed,nn,nn
2020-05-03T08:34:30.396Z,61.3953,-150.0695,31.2,1.9,ml,,,,0.61,ak,ak0205p7luri,2020-05-03T08:45:05.254Z,"15km SSW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-03T08:30:56.297Z,60.0378,-141.6495,4.9,2.7,ml,,,,0.86,ak,ak0205p7l1x8,2020-05-03T08:50:24.040Z,"42km E of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-05-03T08:27:33.729Z,34.95786285,-97.72292328,1.91258049,2.07,ml,35,39.83396912,0.1050394997,0.8066504569,ok,ok2020irjq,2020-05-03T08:31:36.145Z,"17km NW of Lindsay, Oklahoma",earthquake,2.143300168,1.694186816,,26,automatic,ok,ok
2020-05-03T08:22:44.430Z,19.2076664,-155.3815002,33.56,2.37,md,50,160,0.09224,0.14,hv,hv71497402,2020-05-03T08:25:58.020Z,"10km E of Pahala, Hawaii",earthquake,0.49,0.67,0.12,31,automatic,hv,hv
2020-05-03T08:22:16.600Z,17.9425,-66.9093,12,3.4,md,22,201,0.0444,0.14,pr,pr2020124003,2020-05-03T09:34:49.554Z,"4km S of Guanica, Puerto Rico",earthquake,0.56,0.4,0.18,20,reviewed,pr,pr
2020-05-03T08:12:10.720Z,17.9473,-66.907,11,3.66,md,22,192,0.0393,0.16,pr,pr2020124002,2020-05-03T19:58:16.675Z,"0km SW of Guanica, Puerto Rico",earthquake,0.38,0.51,0.1,10,reviewed,pr,pr
2020-05-03T08:11:56.920Z,19.244833,-155.4363403,29.93,2.21,ml,47,119,0.03741,0.15,hv,hv71497392,2020-05-03T08:38:27.040Z,"7km NNE of Pahala, Hawaii",earthquake,0.62,0.82,0.2,7,automatic,hv,hv
2020-05-03T08:11:33.653Z,55.9412,-149.0711,11.8,2.8,ml,,,,0.63,ak,ak0205p7gxfz,2020-05-03T17:44:27.014Z,"289km SE of Kodiak, Alaska",earthquake,,12.2,,,reviewed,ak,ak
2020-05-03T07:51:51.040Z,19.3419991,-155.1300049,3.38,1.86,md,43,119,0.04285,0.17,hv,hv71497387,2020-05-03T07:55:01.900Z,"14km SE of Volcano, Hawaii",earthquake,0.46,1.19,0.2,27,automatic,hv,hv
2020-05-03T07:49:52.380Z,19.2023335,-155.4685059,33.38,1.86,md,36,97,0.04706,0.16,hv,hv71497382,2020-05-03T07:53:01.830Z,"1km ESE of Pahala, Hawaii",earthquake,0.54,1.01,0.03,6,automatic,hv,hv
2020-05-03T07:41:23.310Z,60.5313,-151.6399,61.9,1,ml,,,,0.5,ak,ak0205p71wmj,2020-05-03T07:46:31.388Z,"21km W of Kenai, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-05-03T07:32:13.500Z,35.764,-117.578,9.04,1.02,ml,11,149,0.05401,0.14,ci,ci38477786,2020-05-03T07:35:56.002Z,"16km W of Searles Valley, CA",earthquake,0.37,0.84,0.118,11,automatic,ci,ci
2020-05-03T07:28:18.810Z,35.6015,-118.2508333,7.92,1.07,ml,14,84,0.09417,0.19,ci,ci38477770,2020-05-03T07:31:55.358Z,"20km E of Lake Isabella, CA",earthquake,0.37,1.07,0.111,14,automatic,ci,ci
2020-05-03T07:25:45.002Z,59.2232,-153.7599,120.8,1.5,ml,,,,0.47,ak,ak0205p6yiuc,2020-05-03T07:29:37.296Z,"87km SE of Old Iliamna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-03T07:24:38.360Z,33.0458333,-116.3748333,11.9,1.45,ml,42,53,0.07973,0.21,ci,ci38477762,2020-05-03T07:35:50.660Z,"22km E of Julian, CA",earthquake,0.27,0.77,0.184,26,automatic,ci,ci
2020-05-03T07:22:09.870Z,33.4883333,-116.491,7.58,0.8,ml,29,61,0.07665,0.18,ci,ci38477754,2020-05-03T07:25:43.316Z,"18km ESE of Anza, CA",earthquake,0.24,0.7,0.175,19,automatic,ci,ci
2020-05-03T07:21:43.534Z,37.2079,-118.0217,3.1,0.7,ml,8,176.32,0.165,0.1052,nn,nn00724315,2020-05-04T02:09:45.671Z,"24km ENE of Big Pine, California",earthquake,,2.8,0.52,5,reviewed,nn,nn
2020-05-03T07:19:24.920Z,35.859,-117.662,10.85,0.14,ml,7,97,0.06789,0.04,ci,ci38477746,2020-05-03T07:22:57.301Z,"24km ESE of Little Lake, CA",earthquake,0.32,0.71,0.044,4,automatic,ci,ci
2020-05-03T07:06:46.959Z,-6.2728,104.6616,65.83,5,mww,,67,2.548,1.35,us,us7000997z,2020-05-03T07:40:43.360Z,"86km S of Kotaagung, Indonesia",earthquake,8,6,0.098,10,reviewed,us,us
2020-05-03T07:06:35.773Z,64.3534,-149.6797,9.7,1.3,ml,,,,0.74,ak,ak0205p6ufit,2020-05-03T07:14:53.824Z,"37km SW of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-03T07:02:35.891Z,66.302,-157.266,8.9,1,ml,,,,0.52,ak,ak0205p6tkpf,2020-05-03T07:14:53.393Z,"69km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-03T07:00:33.840Z,33.2533333,-116.3083333,10.01,1.26,ml,46,55,0.07571,0.18,ci,ci38477738,2020-05-03T07:11:38.430Z,"6km E of Borrego Springs, CA",earthquake,0.26,0.51,0.155,25,automatic,ci,ci
2020-05-03T06:59:06.132Z,59.7083,-153.435,111.8,1.5,ml,,,,1.28,ak,ak0205p6kam6,2020-05-03T07:03:00.239Z,"83km E of Old Iliamna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-05-03T06:49:18.850Z,38.5628319,-122.2868347,2.34,1.54,md,10,98,0.02863,0.07,nc,nc73379610,2020-05-03T14:51:48.158Z,"14km E of Angwin, CA",earthquake,0.36,0.87,0.25,8,automatic,nc,nc
2020-05-03T06:44:17.180Z,59.6002,-135.6349,0,1.6,ml,,,,0.98,ak,ak0205p6h3p2,2020-05-03T06:50:17.351Z,"24km NW of Skagway, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-03T06:41:31.190Z,33.5418333,-116.6765,7.33,0.79,ml,34,44,0.04567,0.13,ci,ci38477730,2020-05-03T06:45:12.071Z,"2km S of Anza, CA",earthquake,0.16,0.36,0.183,26,automatic,ci,ci
2020-05-03T06:38:35.259Z,34.1624,26.0217,10,4.2,mb,,126,1.459,0.97,us,us7000997s,2020-05-03T06:54:59.040Z,"97km SSE of Ierapetra, Greece",earthquake,7.3,2,0.112,22,reviewed,us,us
2020-05-03T06:35:03.040Z,33.4645,-116.4243333,7.47,0.63,ml,21,80,0.1286,0.17,ci,ci38477722,2020-05-03T06:38:34.024Z,"24km N of Borrego Springs, CA",earthquake,0.3,1.6,0.183,13,automatic,ci,ci
2020-05-03T06:21:27.850Z,33.4823333,-116.8015,6.39,1.12,ml,47,32,0.02997,0.17,ci,ci38477714,2020-05-03T06:25:13.935Z,"7km NE of Aguanga, CA",earthquake,0.17,0.51,0.156,25,automatic,ci,ci
2020-05-03T06:20:05.510Z,33.489,-116.471,5.53,0.78,ml,27,66,0.08473,0.22,ci,ci38477706,2020-05-03T06:23:55.892Z,"20km ESE of Anza, CA",earthquake,0.27,1.18,0.141,22,automatic,ci,ci
2020-05-03T06:18:46.540Z,19.1959991,-155.4575043,38.36,2.18,md,42,114,0.04061,0.13,hv,hv71497342,2020-05-03T06:22:07.360Z,"2km ESE of Pahala, Hawaii",earthquake,0.53,0.7,0.15,22,automatic,hv,hv
2020-05-03T06:12:44.580Z,36.6445007,-121.2531662,4.87,1.96,md,25,123,0.05979,0.06,nc,nc73379600,2020-05-03T08:09:14.374Z,"16km NW of Pinnacles, CA",earthquake,0.29,0.9,0.18,26,automatic,nc,nc
2020-05-03T06:10:31.640Z,33.4396667,-116.5791667,4.91,0.28,ml,12,111,0.05817,0.14,ci,ci38477698,2020-05-03T06:14:07.012Z,"16km SE of Anza, CA",earthquake,0.39,0.96,0.229,7,automatic,ci,ci
2020-05-03T06:07:03.790Z,38.8079987,-122.819664,1.98,1.18,md,27,63,0.007484,0.04,nc,nc73379590,2020-05-03T07:44:02.208Z,"6km WNW of The Geysers, CA",earthquake,0.19,0.39,0.05,4,automatic,nc,nc
2020-05-03T05:54:42.003Z,34.0817,25.9133,10,4.9,mb,,74,1.469,0.82,us,us7000997e,2020-05-03T06:13:34.040Z,"104km S of Ierapetra, Greece",earthquake,7.2,1.9,0.039,211,reviewed,us,us
2020-05-03T05:41:43.490Z,17.9708,-66.7458,11,3.07,md,22,180,0.1335,0.12,pr,pr2020124001,2020-05-03T06:38:31.040Z,"3km SSW of Tallaboa, Puerto Rico",earthquake,0.45,0.33,0.21,16,reviewed,pr,pr
2020-05-03T05:38:42.310Z,33.507,-116.5086667,10.31,0.7,ml,23,67,0.05371,0.14,ci,ci38477690,2020-05-03T05:42:27.097Z,"16km ESE of Anza, CA",earthquake,0.22,0.41,0.214,14,automatic,ci,ci
2020-05-03T05:27:51.911Z,58.3989,-136.9426,10,2.5,ml,,162,0.578,0.6,us,us7000996z,2020-05-03T05:59:56.040Z,"70km W of Gustavus, Alaska",earthquake,4.3,2,0.06,36,reviewed,us,us
2020-05-03T05:27:33.169Z,44.0244,148.0342,35,4.4,mb,,169,3.922,0.7,us,us70009972,2020-05-03T05:51:01.040Z,"108km ENE of Shikotan, Russia",earthquake,6.1,1.9,0.087,38,reviewed,us,us
2020-05-03T05:18:24.664Z,69.5148,-144.8556,0,2.4,ml,,,,1.05,ak,ak0205p5q428,2020-05-03T05:27:41.028Z,"83km SW of Kaktovik, Alaska",earthquake,,2.8,,,automatic,ak,ak
2020-05-03T05:17:49.572Z,44.1234,148.3786,26.26,4.5,mb,,174,4.166,0.63,us,us7000997c,2020-05-03T06:30:48.040Z,"129km SSE of Kuril'sk, Russia",earthquake,11.6,8.6,0.057,92,reviewed,us,us
2020-05-03T05:12:12.500Z,61.338,-146.893,20.1,1.8,ml,,,,0.46,ak,ak0205p5osth,2020-05-03T05:16:47.672Z,"37km NW of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-05-03T05:10:12.010Z,38.8333321,-122.8011703,1.94,1.02,md,19,68,0.009859,0.03,nc,nc73379585,2020-05-03T07:17:04.045Z,"7km W of Cobb, CA",earthquake,0.25,0.4,0.07,5,automatic,nc,nc
2020-05-03T05:08:45.370Z,33.5043333,-116.516,8.92,0.56,ml,25,56,0.05449,0.2,ci,ci38477674,2020-05-03T05:12:32.622Z,"16km ESE of Anza, CA",earthquake,0.32,0.64,0.167,13,automatic,ci,ci
2020-05-03T04:47:17.990Z,37.1352,-114.8282,4.6,1.1,ml,6,107.64,0.324,0.0374,nn,nn00724313,2020-05-04T02:09:43.566Z,"39km SE of Alamo, Nevada",earthquake,,11.7,0.35,5,reviewed,nn,nn
2020-05-03T04:24:06.780Z,35.8841667,-117.6978333,3.8,0.25,ml,10,88,0.07435,0.05,ci,ci38477658,2020-05-03T05:21:54.461Z,"20km ESE of Little Lake, CA",earthquake,0.16,0.52,0.074,3,reviewed,ci,ci
2020-05-03T04:23:40.150Z,35.9363333,-117.686,6.19,-0.3,ml,6,105,0.03112,0.24,ci,ci37444573,2020-05-03T05:28:07.741Z,"20km E of Little Lake, CA",earthquake,0.85,1.61,0.017,3,reviewed,ci,ci
2020-05-03T04:20:13.068Z,43.8147,148.7059,42.57,4.4,mb,,186,4.423,0.28,us,us7000996k,2020-05-03T05:24:57.040Z,"159km E of Shikotan, Russia",earthquake,14.4,11.1,0.095,32,reviewed,us,us
2020-05-03T04:11:17.820Z,33.5038333,-116.514,8.89,0.45,ml,17,122,0.05538,0.1,ci,ci38477650,2020-05-03T04:33:50.731Z,"16km ESE of Anza, CA",earthquake,0.23,0.39,0.075,8,reviewed,ci,ci
2020-05-03T03:54:09.816Z,60.1468,-151.4231,53.7,0.9,ml,,,,0.12,ak,ak0205p4qtha,2020-05-03T03:58:27.978Z,"25km SSW of Cohoe, Alaska",earthquake,,1.7,,,automatic,ak,ak
2020-05-03T03:54:05.680Z,37.3788338,-122.1648331,4.92,1.42,md,11,66,0.02638,0.08,nc,nc73379580,2020-05-03T06:50:03.871Z,"2km W of Los Altos Hills, CA",earthquake,0.33,0.39,0.19,8,automatic,nc,nc
2020-05-03T03:50:32.170Z,35.887,-117.7243333,7.32,0.62,ml,12,61,0.08492,0.13,ci,ci38477642,2020-05-03T03:54:07.332Z,"17km ESE of Little Lake, CA",earthquake,0.29,0.97,0.282,5,automatic,ci,ci
2020-05-03T03:50:05.820Z,33.3068333,-116.3011667,8.46,0.75,ml,17,205,0.05584,0.26,ci,ci38477634,2020-05-03T03:53:51.281Z,"9km NE of Borrego Springs, CA",earthquake,1.15,1.41,0.108,14,automatic,ci,ci
2020-05-03T03:48:01.650Z,38.8283348,-122.8143311,2.27,0.56,md,12,75,0.005949,0.01,nc,nc73379575,2020-05-03T04:20:03.911Z,"8km NW of The Geysers, CA",earthquake,0.3,0.84,,1,automatic,nc,nc
2020-05-03T03:42:30.520Z,38.8378334,-122.7408371,0.68,0.73,md,7,121,0.02387,0.01,nc,nc73379570,2020-05-03T06:24:02.706Z,"2km NW of Cobb, CA",earthquake,0.49,1.1,0.01,3,automatic,nc,nc
2020-05-03T03:40:04.017Z,59.5528,-135.6548,1.6,1.5,ml,,,,0.9,ak,ak0205p4nx07,2020-05-03T03:44:44.573Z,"21km WNW of Skagway, Alaska",earthquake,,1,,,automatic,ak,ak
2020-05-03T03:35:55.640Z,17.9673,-66.7061,9,3.11,md,22,181,0.1252,0.11,pr,pr2020124004,2020-05-03T09:59:44.666Z,"8km SSE of Tallaboa, Puerto Rico",earthquake,0.37,0.43,0.23,20,reviewed,pr,pr
2020-05-03T03:31:50.735Z,-42.8477,175.789,10,4.3,mb,,202,1.337,0.42,us,us7000995i,2020-05-03T04:10:28.761Z,"161km S of Waipawa, New Zealand",earthquake,4.5,2,0.267,4,reviewed,us,us
2020-05-03T03:27:28.160Z,35.9903333,-117.6616667,4.13,1.09,ml,12,127,0.04332,0.14,ci,ci38477618,2020-05-03T03:30:58.812Z,"23km ENE of Little Lake, CA",earthquake,0.42,0.57,0.286,14,automatic,ci,ci
2020-05-03T03:26:39.500Z,38.8260002,-122.8115005,1.11,0.56,md,7,85,0.00283,0.02,nc,nc73379560,2020-05-03T05:30:03.357Z,"7km NW of The Geysers, CA",earthquake,0.34,0.96,,1,automatic,nc,nc
2020-05-03T03:24:40.964Z,23.2278,121.5752,40.98,5.1,mww,,35,0.303,1.35,us,us7000995h,2020-05-03T14:02:20.999Z,"68km NE of Taitung City, Taiwan",earthquake,5.8,5.6,0.093,11,reviewed,us,us
2020-05-03T03:06:49.400Z,33.2118333,-115.5815,2.61,1.43,ml,17,64,0.04465,0.26,ci,ci38477610,2020-05-03T03:10:37.114Z,"7km WSW of Niland, CA",earthquake,0.55,0.9,0.202,25,automatic,ci,ci
2020-05-03T03:05:11.955Z,-28.6849,-178.0684,139.78,4.9,mb,,203,0.571,0.9,us,us7000995t,2020-05-03T03:56:06.040Z,"66km NNW of Raoul Island, New Zealand",earthquake,11.6,6.5,0.106,28,reviewed,us,us
2020-05-03T03:02:53.727Z,63.4648,-146.0088,4.1,1.2,ml,,,,1.29,ak,ak0205p4fvmk,2020-05-03T03:06:26.003Z,"59km SW of Deltana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-03T02:52:16.890Z,35.8621667,-117.6696667,12.18,0.83,ml,10,93,0.07472,0.16,ci,ci38477594,2020-05-03T02:55:49.606Z,"23km ESE of Little Lake, CA",earthquake,0.47,0.85,0.149,6,automatic,ci,ci
2020-05-03T02:44:52.614Z,36.7523,-115.4618,0,0.6,ml,11,110.53,0.348,0.1127,nn,nn00724312,2020-05-04T02:09:41.593Z,"66km NNW of Nellis Air Force Base, Nevada",earthquake,,0,0.39,5,reviewed,nn,nn
2020-05-03T02:38:39.960Z,35.8648333,-117.6821667,2.52,0.9,ml,12,83,0.08445,0.2,ci,ci38477578,2020-05-03T02:42:27.170Z,"22km ESE of Little Lake, CA",earthquake,0.31,0.55,0.139,10,automatic,ci,ci
2020-05-03T02:33:18.050Z,60.1497,-141.3075,0,1.7,ml,,,,0.58,ak,ak0205p410gt,2020-05-03T02:36:09.741Z,"63km E of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-03T02:27:34.950Z,33.344,-116.9381667,5.2,0.95,ml,42,45,0.06393,0.25,ci,ci38477570,2020-05-03T02:31:23.130Z,"7km W of Palomar Observatory, CA",earthquake,0.27,0.72,0.1,28,automatic,ci,ci
2020-05-03T02:20:53.065Z,39.5311,-120.3399,6.3,0.9,ml,11,177.23,0.107,0.1715,nn,nn00724311,2020-05-04T02:09:39.848Z,"26km NNW of Truckee, California",earthquake,,4.7,0.4,5,reviewed,nn,nn
2020-05-03T02:08:56.034Z,35.7553,25.6358,77.58,4.2,mb,,47,0.766,1.18,us,us7000994t,2020-05-03T02:29:45.040Z,"49km N of Analipsis, Greece",earthquake,6.5,7.2,0.079,45,reviewed,us,us
2020-05-03T01:56:24.404Z,69.4633,-144.5403,10.5,1.8,ml,,,,1.32,ak,ak0205p3kj04,2020-05-03T02:07:54.018Z,"82km SSW of Kaktovik, Alaska",earthquake,,2,,,automatic,ak,ak
2020-05-03T01:41:23.132Z,61.0302,-146.9611,14.5,1.6,ml,,,,1.49,ak,ak0205p3hazd,2020-05-03T04:37:19.204Z,"34km WSW of Valdez, Alaska",ice quake,,0.4,,,automatic,ak,ak
2020-05-03T01:33:11.660Z,47.4885,-115.7838333,5.08,2.21,ml,16,81,0.515,0.25,mb,mb80416504,2020-05-03T13:23:54.930Z,"2km NNE of Mullan, Idaho",earthquake,0.66,1.49,0.238,5,reviewed,mb,mb
2020-05-03T01:23:47.580Z,19.2356663,-155.4309998,31.1,1.91,md,42,115,0.0317,0.13,hv,hv71497142,2020-05-03T01:26:49.960Z,"6km ENE of Pahala, Hawaii",earthquake,0.59,0.88,0.22,14,automatic,hv,hv
2020-05-03T01:17:35.620Z,19.1108,-67.798,27,3.72,md,22,319,0.7933,0.36,pr,pr2020124000,2020-05-03T03:55:37.864Z,"49km NW of Rincon, Puerto Rico",earthquake,1.77,24.99,0.07,18,reviewed,pr,pr
2020-05-03T01:07:11.670Z,38.5675011,-122.2833328,3.39,1.58,md,7,107,0.02479,0.06,nc,nc73379530,2020-05-03T03:46:03.700Z,"14km E of Angwin, CA",earthquake,0.53,1.28,0.2,7,automatic,nc,nc
2020-05-03T01:03:47.260Z,38.8146667,-122.8246689,2.08,1.06,md,24,48,0.006778,0.03,nc,nc73379525,2020-05-03T03:21:04.561Z,"7km NW of The Geysers, CA",earthquake,0.2,0.36,0.16,5,automatic,nc,nc
2020-05-03T01:02:58.810Z,38.8181648,-122.8021698,2.91,2.07,md,40,34,0.008087,0.04,nc,nc73379520,2020-05-03T03:04:03.456Z,"6km NW of The Geysers, CA",earthquake,0.18,0.29,0.15,18,automatic,nc,nc
